mission,yearmon,month,year,unsc_resolution,peaceag_cease_monitor,buffer_monitor,liaise_warpart,goodoffices,peaceag_cease_assist,humrts_monitor,refugees_monitor,humrts_protect,children_protect,women_protect,prociv,unpersonnel_protect,demining_assist,refugees_assist,humaid_assist,humpersonnel_protect,borders_monitor,weaponstrade_monitor,weaponsembargo_monitor,cargoinspections,resources_monitor,ch7,election_monitor,election_security,election_assist,govcap_assist,cultural_pres,qip_assist,justice_assist,securitysectorreform_assist,policereform_assist,police_monitor,police_jointpatrols,reconciliation,justice_warcrim,ddr_monitor,ddr_assist,mission_pr,freepress,au_coop,eu_coop,undp_coop,ecowas_coop,jmc_coop,othermission_coop,oas_coop,osce_coop,cis_coop,coop_other,ccode,ccode2,ccode3,ccode4,ccode5,region,subtasks,totaltasks,numtasks,pkratio,vlimratio,pbratio,factor1,factor2,factor3,missionen,govpolicies_assist
MONUC,604,5,2010,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,589,2,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,602,3,2010,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,600,1,2010,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,594,7,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,598,11,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,592,5,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,597,10,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,599,12,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,601,2,2010,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,588,1,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,590,3,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,593,6,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,591,4,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,587,12,2008,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,596,9,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,605,6,2010,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUC,595,8,2009,1856,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,490,,,,,Africa,14,33,19,.1875,.5,.3125,1.6421424,1.9681994,1.1720777,MONUC,1
MONUSCO,626,3,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,609,10,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,623,12,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,638,3,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,625,2,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,611,12,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,640,5,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,620,9,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,643,8,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,645,10,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,639,4,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,646,11,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,617,6,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,635,12,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,604,5,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,621,10,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,608,9,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,606,7,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,641,6,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,629,6,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,637,2,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,627,4,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,619,8,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,624,1,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,632,9,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,633,10,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,634,11,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,648,1,2014,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,644,9,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,607,8,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,628,5,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,630,7,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,642,7,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,605,6,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,610,11,2010,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,636,1,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,647,12,2013,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,614,3,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,649,2,2014,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,616,5,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,622,11,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,612,1,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,618,7,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,613,2,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,615,4,2011,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,631,8,2012,1925,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,490,,,,,Africa,9,26,17,.079999998,.60000002,.31999999,1.955793,1.3849419,.17235862,MONUSCO,1
MONUSCO,660,1,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,671,12,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,668,9,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,666,7,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,653,6,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,670,11,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,665,6,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,663,4,2015,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,651,4,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,658,11,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,655,8,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,650,3,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,659,12,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,654,7,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
MONUSCO,656,9,2014,2147,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,490,,,,,Africa,10,28,18,.14814815,.55555558,.2962963,1.87912,1.6434977,.28911671,MONUSCO,1
